CustomerID,ProductID,PurchaseDate,Quantity,Price,TotalAmount
587,57,2023-11-24 9:00,9,492.91,4436.19
677,30,2023-11-24 10:00,5,163.3,816.5
278,88,2023-11-24 11:00,2,58.87,117.74
954,84,2023-11-24 12:00,2,63.79,127.58
836,46,2023-11-24 13:00,7,158.62,1110.34
989,56,2023-11-24 14:00,4,23.63,94.52
300,31,2023-11-24 15:00,1,258.19,258.19
802,88,2023-11-24 16:00,5,110.8,554
589,7,2023-11-24 17:00,2,262.06,524.12
810,90,2023-11-24 18:00,7,74.68,522.76
649,77,2023-11-24 19:00,9,217.78,1960.02
618,54,2023-11-24 20:00,1,300.97,300.97
607,8,2023-11-24 21:00,2,35.69,71.38
135,55,2023-11-24 22:00,6,202.38,1214.28
580,69,2023-11-24 23:00,8,154.75,1238
147,44,2023-11-25 0:00,7,123.98,867.86
490,13,2023-11-25 1:00,9,304.24,2738.16
478,93,2023-11-25 2:00,2,296.33,592.66
159,20,2023-11-25 3:00,9,317.2,2854.8
384,78,2023-11-25 4:00,4,83.65,334.6
163,32,2023-11-25 5:00,3,146.43,439.29
441,60,2023-11-25 6:00,7,108.79,761.53
853,50,2023-11-25 7:00,5,272.55,1362.75
189,27,2023-11-25 8:00,5,233.23,1166.15
415,25,2023-11-25 9:00,2,168.5,337
339,52,2023-11-25 10:00,6,394.08,2364.48
607,68,2023-11-25 11:00,6,51.52,309.12
181,21,2023-11-25 12:00,4,487.57,1950.28
288,18,2023-11-25 13:00,5,62.69,313.45
834,39,2023-11-25 14:00,7,387.67,2713.69
187,15,2023-11-25 15:00,8,187.27,1498.16
884,53,2023-11-25 16:00,6,433.3,2599.8
138,38,2023-11-25 17:00,5,41.71,208.55
130,48,2023-11-25 18:00,3,190.49,571.47
194,52,2023-11-25 19:00,7,171.04,1197.28
316,88,2023-11-25 20:00,8,496.61,3972.88
984,72,2023-11-25 21:00,3,492.85,1478.55
785,28,2023-11-25 22:00,5,98.95,494.75
864,85,2023-11-25 23:00,2,316.82,633.64
144,16,2023-11-26 0:00,4,270.08,1080.32
16,16,2023-11-26 1:00,4,81.41,325.64
302,35,2023-11-26 2:00,8,88.05,704.4
423,17,2023-11-26 3:00,3,494.68,1484.04
245,73,2023-11-26 4:00,5,229.1,1145.5
927,99,2023-11-26 5:00,5,67.27,336.35
107,52,2023-11-26 6:00,2,111.32,222.64
88,93,2023-11-26 7:00,9,137.83,1240.47
129,82,2023-11-26 8:00,4,257.9,1031.6
907,12,2023-11-26 9:00,9,171.1,1539.9
887,83,2023-11-26 10:00,9,230.23,2072.07
341,48,2023-11-26 11:00,2,87.42,174.84
4,22,2023-11-26 12:00,9,166.73,1500.57
327,49,2023-11-26 13:00,9,39.81,358.29
410,52,2023-11-26 14:00,2,445.41,890.82
879,79,2023-11-26 15:00,6,103.38,620.28
306,1,2023-11-26 16:00,9,379.67,3417.03
908,66,2023-11-26 17:00,4,178.03,712.12
607,64,2023-11-26 18:00,2,239.83,479.66
721,8,2023-11-26 19:00,7,149.17,1044.19
225,86,2023-11-26 20:00,9,349.74,3147.66
971,25,2023-11-26 21:00,6,423.05,2538.3
348,66,2023-11-26 22:00,4,146.7,586.8
992,73,2023-11-26 23:00,1,124.9,124.9
321,73,2023-11-27 0:00,4,342.31,1369.24
559,77,2023-11-27 1:00,3,101.6,304.8
988,70,2023-11-27 2:00,7,321.72,2252.04
181,94,2023-11-27 3:00,5,51.74,258.7
618,79,2023-11-27 4:00,3,311.97,935.91
711,51,2023-11-27 5:00,2,259.14,518.28
386,53,2023-11-27 6:00,2,61.38,122.76
618,15,2023-11-27 7:00,5,326.31,1631.55
792,50,2023-11-27 8:00,8,226.05,1808.4
772,71,2023-11-27 9:00,8,112.47,899.76
108,75,2023-11-27 10:00,5,179.93,899.65
531,38,2023-11-27 11:00,2,248.59,497.18
410,40,2023-11-27 12:00,4,50.32,201.28
971,66,2023-11-27 13:00,7,479.02,3353.14
296,39,2023-11-27 14:00,6,334.45,2006.7
818,74,2023-11-27 15:00,7,55.75,390.25
171,17,2023-11-27 16:00,5,412.32,2061.6
331,7,2023-11-27 17:00,2,164.66,329.32
493,39,2023-11-27 18:00,8,300.42,2403.36
195,68,2023-11-27 19:00,2,142.19,284.38
12,35,2023-11-27 20:00,8,368.04,2944.32
195,51,2023-11-27 21:00,7,362.89,2540.23
490,47,2023-11-27 22:00,3,278.26,834.78
795,36,2023-11-27 23:00,4,124.26,497.04
881,64,2023-11-28 0:00,7,130.58,914.06
182,95,2023-11-28 1:00,4,194.52,778.08
962,89,2023-11-28 2:00,9,76.78,691.02
817,13,2023-11-28 3:00,7,172.14,1204.98
656,18,2023-11-28 4:00,1,343.76,343.76
898,21,2023-11-28 5:00,1,416.27,416.27
316,65,2023-11-28 6:00,4,169.63,678.52
694,100,2023-11-28 7:00,9,120.63,1085.67
30,8,2023-11-28 8:00,4,417.16,1668.64
596,48,2023-11-28 9:00,5,445.9,2229.5
678,85,2023-11-28 10:00,1,207.96,207.96
796,43,2023-11-28 11:00,2,18.32,36.64
793,53,2023-11-28 12:00,4,349.01,1396.04
96,85,2023-11-28 13:00,4,393.1,1572.4
381,27,2023-11-28 14:00,6,13.92,83.52
778,19,2023-11-28 15:00,6,299.54,1797.24
444,23,2023-11-28 16:00,8,296.24,2369.92
298,50,2023-11-28 17:00,9,192.46,1732.14
808,51,2023-11-28 18:00,1,376.13,376.13
737,43,2023-11-28 19:00,1,216.95,216.95
845,99,2023-11-28 20:00,6,340,2040
361,51,2023-11-28 21:00,4,260.97,1043.88
374,69,2023-11-28 22:00,4,127.99,511.96
554,41,2023-11-28 23:00,1,305.22,305.22
303,72,2023-11-29 0:00,9,369.77,3327.93
421,11,2023-11-29 1:00,3,487.08,1461.24
246,80,2023-11-29 2:00,5,193.15,965.75
720,88,2023-11-29 3:00,1,36.91,36.91
237,85,2023-11-29 4:00,8,494.05,3952.4
534,52,2023-11-29 5:00,3,313.78,941.34
185,23,2023-11-29 6:00,1,473.49,473.49
468,49,2023-11-29 7:00,6,56.39,338.34
754,38,2023-11-29 8:00,1,174.31,174.31
363,47,2023-11-29 9:00,3,71.3,213.9
283,72,2023-11-29 10:00,5,418.58,2092.9
553,7,2023-11-29 11:00,4,440.77,1763.08
336,66,2023-11-29 12:00,7,253.15,1772.05
162,94,2023-11-29 13:00,6,97.37,584.22
160,77,2023-11-29 14:00,3,67.92,203.76
474,62,2023-11-29 15:00,8,296.14,2369.12
601,87,2023-11-29 16:00,8,255.66,2045.28
322,29,2023-11-29 17:00,2,348.92,697.84
12,38,2023-11-29 18:00,7,156.08,1092.56
424,84,2023-11-29 19:00,1,204.17,204.17
73,33,2023-11-29 20:00,2,15.57,31.14
588,29,2023-11-29 21:00,8,307.02,2456.16
858,79,2023-11-29 22:00,1,214.46,214.46
201,23,2023-11-29 23:00,2,460.28,920.56
522,3,2023-11-30 0:00,1,322.68,322.68
864,93,2023-11-30 1:00,5,202.35,1011.75
505,45,2023-11-30 2:00,7,135.48,948.36
738,8,2023-11-30 3:00,6,453.12,2718.72
688,86,2023-11-30 4:00,6,13.05,78.3
788,29,2023-11-30 5:00,6,166.82,1000.92
39,2,2023-11-30 6:00,8,472.04,3776.32
60,50,2023-11-30 7:00,5,328.75,1643.75
578,65,2023-11-30 8:00,7,268.7,1880.9
321,20,2023-11-30 9:00,3,105.75,317.25
435,52,2023-11-30 10:00,9,417.52,3757.68
636,85,2023-11-30 11:00,3,106.08,318.24
676,37,2023-11-30 12:00,6,127.89,767.34
408,72,2023-11-30 13:00,3,99.97,299.91
923,27,2023-11-30 14:00,1,83.28,83.28
386,47,2023-11-30 15:00,1,476.89,476.89
671,99,2023-11-30 16:00,3,303.01,909.03
569,6,2023-11-30 17:00,4,320.73,1282.92
78,60,2023-11-30 18:00,2,477.39,954.78
194,45,2023-11-30 19:00,9,119.13,1072.17
285,44,2023-11-30 20:00,8,7.93,63.44
527,83,2023-11-30 21:00,3,301.45,904.35
524,18,2023-11-30 22:00,7,256.38,1794.66
613,65,2023-11-30 23:00,4,241.44,965.76
156,25,2023-12-01 0:00,5,35.63,178.15
340,27,2023-12-01 1:00,4,229.95,919.8
125,7,2023-12-01 2:00,9,147.34,1326.06
871,44,2023-12-01 3:00,7,140.91,986.37
280,29,2023-12-01 4:00,4,115.08,460.32
917,95,2023-12-01 5:00,8,169.6,1356.8
906,44,2023-12-01 6:00,2,179.8,359.6
622,36,2023-12-01 7:00,7,157.84,1104.88
846,19,2023-12-01 8:00,1,489.48,489.48
869,6,2023-12-01 9:00,8,466.7,3733.6
658,25,2023-12-01 10:00,6,289.38,1736.28
728,31,2023-12-01 11:00,5,490.62,2453.1
910,9,2023-12-01 12:00,9,495.64,4460.76
674,84,2023-12-01 13:00,9,181.19,1630.71
128,74,2023-12-01 14:00,3,225.37,676.11
314,37,2023-12-01 15:00,9,479.74,4317.66
332,27,2023-12-01 16:00,9,306.27,2756.43
150,13,2023-12-01 17:00,2,110.4,220.8
454,41,2023-12-01 18:00,5,346.24,1731.2
36,66,2023-12-01 19:00,2,106.84,213.68
685,85,2023-12-01 20:00,1,172.98,172.98
420,97,2023-12-01 21:00,7,117.64,823.48
22,24,2023-12-01 22:00,4,126.27,505.08
206,44,2023-12-01 23:00,5,7.3,36.5
639,98,2023-12-02 0:00,4,440.95,1763.8
848,60,2023-12-02 1:00,6,151.52,909.12
957,9,2023-12-02 2:00,2,47.76,95.52
356,2,2023-12-02 3:00,8,48.06,384.48
440,56,2023-12-02 4:00,4,280.23,1120.92
729,30,2023-12-02 5:00,8,496.5,3972
96,22,2023-12-02 6:00,3,76.79,230.37
929,75,2023-12-02 7:00,5,54.31,271.55
941,81,2023-12-02 8:00,3,221.96,665.88
164,100,2023-12-02 9:00,7,283.85,1986.95
148,13,2023-12-02 10:00,3,150.72,452.16
530,71,2023-12-02 11:00,8,154.75,1238
294,16,2023-12-02 12:00,9,215.12,1936.08
195,97,2023-12-02 13:00,2,160.5,321
663,45,2023-12-02 14:00,3,458.09,1374.27
480,65,2023-12-02 15:00,7,25.77,180.39
877,11,2023-12-02 16:00,5,121.11,605.55
123,70,2023-12-02 17:00,7,405.23,2836.61
400,20,2023-12-02 18:00,2,417.81,835.62
699,99,2023-12-02 19:00,4,60.22,240.88
965,63,2023-12-02 20:00,1,487.01,487.01
452,90,2023-12-02 21:00,5,348.21,1741.05
661,12,2023-12-02 22:00,8,139.93,1119.44
104,62,2023-12-02 23:00,1,230.74,230.74
755,94,2023-12-03 0:00,7,152.08,1064.56
462,92,2023-12-03 1:00,7,79.26,554.82
743,91,2023-12-03 2:00,7,149.13,1043.91
991,42,2023-12-03 3:00,1,292.15,292.15
718,83,2023-12-03 4:00,3,413.85,1241.55
710,69,2023-12-03 5:00,2,184.95,369.9
396,58,2023-12-03 6:00,5,177.21,886.05
912,5,2023-12-03 7:00,2,236.66,473.32
337,27,2023-12-03 8:00,5,324.06,1620.3
599,28,2023-12-03 9:00,5,377.05,1885.25
142,26,2023-12-03 10:00,4,166.77,667.08
317,91,2023-12-03 11:00,7,295.24,2066.68
711,49,2023-12-03 12:00,6,197.73,1186.38
558,21,2023-12-03 13:00,2,359.62,719.24
800,1,2023-12-03 14:00,4,86.51,346.04
527,92,2023-12-03 15:00,7,132.18,925.26
556,58,2023-12-03 16:00,9,215.9,1943.1
401,79,2023-12-03 17:00,9,445.26,4007.34
681,55,2023-12-03 18:00,3,288.8,866.4
310,81,2023-12-03 19:00,1,482.87,482.87
495,26,2023-12-03 20:00,9,56.12,505.08
556,84,2023-12-03 21:00,8,232.79,1862.32
610,25,2023-12-03 22:00,7,212.44,1487.08
773,77,2023-12-03 23:00,6,302.1,1812.6
109,33,2023-12-04 0:00,7,406.92,2848.44
795,89,2023-12-04 1:00,9,421.52,3793.68
372,72,2023-12-04 2:00,6,336.75,2020.5
855,69,2023-12-04 3:00,3,322.56,967.68
616,6,2023-12-04 4:00,3,474.77,1424.31
768,23,2023-12-04 5:00,4,194.93,779.72
891,30,2023-12-04 6:00,8,417.23,3337.84
206,78,2023-12-04 7:00,9,461.14,4150.26
847,54,2023-12-04 8:00,8,248.31,1986.48
43,87,2023-12-04 9:00,2,365.91,731.82
865,11,2023-12-04 10:00,4,191.62,766.48
245,31,2023-12-04 11:00,4,83.65,334.6
287,6,2023-12-04 12:00,2,295.32,590.64
355,11,2023-12-04 13:00,8,102.25,818
785,77,2023-12-04 14:00,3,231.51,694.53
476,12,2023-12-04 15:00,2,437.08,874.16
83,66,2023-12-04 16:00,7,47.58,333.06
110,53,2023-12-04 17:00,1,20.06,20.06
950,99,2023-12-04 18:00,6,305.21,1831.26
190,36,2023-12-04 19:00,3,168.88,506.64
983,17,2023-12-04 20:00,3,211.88,635.64
800,28,2023-12-04 21:00,5,205.83,1029.15
936,92,2023-12-04 22:00,3,47.88,143.64
909,22,2023-12-04 23:00,4,6.77,27.08
251,7,2023-12-05 0:00,3,449.72,1349.16
724,15,2023-12-05 1:00,7,112.81,789.67
291,96,2023-12-05 2:00,3,215.91,647.73
645,11,2023-12-05 3:00,4,486.1,1944.4
201,24,2023-12-05 4:00,2,414.25,828.5
797,67,2023-12-05 5:00,2,58.43,116.86
326,30,2023-12-05 6:00,9,256.72,2310.48
511,70,2023-12-05 7:00,1,366.39,366.39
409,66,2023-12-05 8:00,1,350.7,350.7
607,61,2023-12-05 9:00,1,381.62,381.62
790,78,2023-12-05 10:00,3,231.44,694.32
962,41,2023-12-05 11:00,2,92.08,184.16
941,82,2023-12-05 12:00,3,235.11,705.33
837,51,2023-12-05 13:00,5,325.7,1628.5
508,44,2023-12-05 14:00,9,306.25,2756.25
731,95,2023-12-05 15:00,2,39.91,79.82
601,13,2023-12-05 16:00,1,37.15,37.15
72,90,2023-12-05 17:00,6,482.8,2896.8
247,12,2023-12-05 18:00,3,80.14,240.42
641,82,2023-12-05 19:00,7,150.76,1055.32
724,9,2023-12-05 20:00,6,384.98,2309.88
940,85,2023-12-05 21:00,7,207.79,1454.53
855,48,2023-12-05 22:00,5,94.83,474.15
608,49,2023-12-05 23:00,1,236.28,236.28
587,53,2023-12-06 0:00,3,286.63,859.89
935,56,2023-12-06 1:00,3,229.12,687.36
566,40,2023-12-06 2:00,7,459.88,3219.16
344,24,2023-12-06 3:00,3,145.93,437.79
971,98,2023-12-06 4:00,5,332.36,1661.8
925,72,2023-12-06 5:00,4,60.59,242.36
54,33,2023-12-06 6:00,4,199.18,796.72
730,23,2023-12-06 7:00,7,371.79,2602.53
528,77,2023-12-06 8:00,1,116.28,116.28
611,54,2023-12-06 9:00,7,296.94,2078.58
532,53,2023-12-06 10:00,8,80.95,647.6
558,49,2023-12-06 11:00,3,55.84,167.52
963,78,2023-12-06 12:00,3,264,792
193,78,2023-12-06 13:00,4,339.13,1356.52
895,80,2023-12-06 14:00,6,61.12,366.72
58,49,2023-12-06 15:00,7,459.3,3215.1
437,60,2023-12-06 16:00,1,116.76,116.76
111,90,2023-12-06 17:00,4,64.39,257.56
129,90,2023-12-06 18:00,7,105.34,737.38
849,65,2023-12-06 19:00,2,88.94,177.88
706,32,2023-12-06 20:00,1,49.88,49.88
925,79,2023-12-06 21:00,1,399.93,399.93
852,21,2023-12-06 22:00,6,250.29,1501.74
326,18,2023-12-06 23:00,5,197.32,986.6
8,94,2023-12-07 0:00,1,475.56,475.56
29,60,2023-12-07 1:00,3,188.65,565.95
112,13,2023-12-07 2:00,7,87.65,613.55
947,24,2023-12-07 3:00,9,140.65,1265.85
673,30,2023-12-07 4:00,9,123.29,1109.61
131,2,2023-12-07 5:00,6,251.88,1511.28
188,83,2023-12-07 6:00,3,149.3,447.9
675,25,2023-12-07 7:00,1,260.45,260.45
709,50,2023-12-07 8:00,3,336.3,1008.9
475,14,2023-12-07 9:00,2,389.76,779.52
364,6,2023-12-07 10:00,5,356.53,1782.65
204,76,2023-12-07 11:00,8,106.77,854.16
212,84,2023-12-07 12:00,5,62.37,311.85
621,87,2023-12-07 13:00,1,273.51,273.51
276,30,2023-12-07 14:00,3,103.46,310.38
73,30,2023-12-07 15:00,5,47.04,235.2
679,38,2023-12-07 16:00,7,265.91,1861.37
772,58,2023-12-07 17:00,5,166.76,833.8
243,94,2023-12-07 18:00,5,379.29,1896.45
787,41,2023-12-07 19:00,7,160.52,1123.64
102,94,2023-12-07 20:00,8,489.46,3915.68
987,57,2023-12-07 21:00,8,380.47,3043.76
685,36,2023-12-07 22:00,7,33.56,234.92
171,64,2023-12-07 23:00,3,256.89,770.67
653,98,2023-12-08 0:00,2,283.5,567
909,16,2023-12-08 1:00,1,349.17,349.17
188,88,2023-12-08 2:00,6,251.41,1508.46
441,78,2023-12-08 3:00,9,244.3,2198.7
86,90,2023-12-08 4:00,3,187.13,561.39
476,72,2023-12-08 5:00,5,139.37,696.85
52,14,2023-12-08 6:00,9,473.37,4260.33
111,31,2023-12-08 7:00,9,162.21,1459.89
949,66,2023-12-08 8:00,7,36.39,254.73
877,68,2023-12-08 9:00,4,87.81,351.24
854,65,2023-12-08 10:00,2,429.35,858.7
43,55,2023-12-08 11:00,2,295.38,590.76
211,84,2023-12-08 12:00,4,390.5,1562
968,78,2023-12-08 13:00,1,405.35,405.35
200,40,2023-12-08 14:00,4,412.5,1650
810,25,2023-12-08 15:00,6,277.55,1665.3
858,25,2023-12-08 16:00,6,92.67,556.02
752,3,2023-12-08 17:00,7,78.38,548.66
627,69,2023-12-08 18:00,5,289.12,1445.6
26,26,2023-12-08 19:00,9,186.42,1677.78
919,40,2023-12-08 20:00,2,281.23,562.46
299,38,2023-12-08 21:00,2,251.75,503.5
77,38,2023-12-08 22:00,4,303.09,1212.36
924,68,2023-12-08 23:00,4,20.9,83.6
137,7,2023-12-09 0:00,4,21.25,85
20,94,2023-12-09 1:00,1,362.19,362.19
440,30,2023-12-09 2:00,4,100.6,402.4
211,19,2023-12-09 3:00,5,327.84,1639.2
752,35,2023-12-09 4:00,9,275.56,2480.04
551,33,2023-12-09 5:00,3,490.99,1472.97
435,33,2023-12-09 6:00,3,418.53,1255.59
780,78,2023-12-09 7:00,5,209.5,1047.5
207,38,2023-12-09 8:00,6,310.12,1860.72
991,10,2023-12-09 9:00,3,63.06,189.18
439,57,2023-12-09 10:00,1,196.26,196.26
974,28,2023-12-09 11:00,8,368.27,2946.16
779,78,2023-12-09 12:00,1,313.22,313.22
666,100,2023-12-09 13:00,2,244.81,489.62
42,38,2023-12-09 14:00,3,92.38,277.14
411,16,2023-12-09 15:00,6,402.56,2415.36
523,21,2023-12-09 16:00,4,140.22,560.88
806,92,2023-12-09 17:00,4,411.14,1644.56
610,97,2023-12-09 18:00,9,307.75,2769.75
427,6,2023-12-09 19:00,6,189.5,1137
275,41,2023-12-09 20:00,2,25.1,50.2
448,15,2023-12-09 21:00,7,120.05,840.35
902,3,2023-12-09 22:00,3,445.09,1335.27
942,43,2023-12-09 23:00,9,409.9,3689.1
884,47,2023-12-10 0:00,6,289.55,1737.3
742,99,2023-12-10 1:00,8,235.83,1886.64
369,14,2023-12-10 2:00,1,325.34,325.34
938,66,2023-12-10 3:00,2,235.79,471.58
220,29,2023-12-10 4:00,6,323.93,1943.58
577,4,2023-12-10 5:00,3,157.17,471.51
867,26,2023-12-10 6:00,1,420.06,420.06
232,12,2023-12-10 7:00,6,352.45,2114.7
328,2,2023-12-10 8:00,5,168.34,841.7
443,17,2023-12-10 9:00,9,416.18,3745.62
52,35,2023-12-10 10:00,6,246.23,1477.38
886,10,2023-12-10 11:00,5,91.45,457.25
943,86,2023-12-10 12:00,1,43.47,43.47
376,43,2023-12-10 13:00,1,351.3,351.3
263,21,2023-12-10 14:00,1,433.23,433.23
267,15,2023-12-10 15:00,7,404.68,2832.76
359,35,2023-12-10 16:00,6,329.55,1977.3
317,85,2023-12-10 17:00,5,74.98,374.9
324,85,2023-12-10 18:00,4,51.55,206.2
921,85,2023-12-10 19:00,8,175.79,1406.32
908,60,2023-12-10 20:00,8,428.18,3425.44
666,44,2023-12-10 21:00,5,481.06,2405.3
870,96,2023-12-10 22:00,4,124.47,497.88
878,5,2023-12-10 23:00,2,382.24,764.48
652,73,2023-12-11 0:00,7,289.07,2023.49
939,18,2023-12-11 1:00,5,20.74,103.7
563,21,2023-12-11 2:00,3,273.74,821.22
629,72,2023-12-11 3:00,9,403.94,3635.46
421,98,2023-12-11 4:00,9,141.68,1275.12
46,74,2023-12-11 5:00,8,449.19,3593.52
821,51,2023-12-11 6:00,1,121.95,121.95
600,41,2023-12-11 7:00,3,42.85,128.55
720,24,2023-12-11 8:00,2,84.17,168.34
889,24,2023-12-11 9:00,4,419.32,1677.28
269,96,2023-12-11 10:00,2,211.57,423.14
601,97,2023-12-11 11:00,8,399.49,3195.92
381,38,2023-12-11 12:00,1,267.96,267.96
118,44,2023-12-11 13:00,4,242.88,971.52
566,57,2023-12-11 14:00,5,404.42,2022.1
953,59,2023-12-11 15:00,4,214.63,858.52
116,34,2023-12-11 16:00,8,402.01,3216.08
630,75,2023-12-11 17:00,2,54.83,109.66
260,95,2023-12-11 18:00,9,319.97,2879.73
75,82,2023-12-11 19:00,2,352.78,705.56
480,23,2023-12-11 20:00,2,450.05,900.1
305,86,2023-12-11 21:00,2,116.04,232.08
7,43,2023-12-11 22:00,8,304.09,2432.72
366,82,2023-12-11 23:00,3,219.46,658.38
634,40,2023-12-12 0:00,8,194.47,1555.76
523,47,2023-12-12 1:00,7,57.82,404.74
348,41,2023-12-12 2:00,4,71.45,285.8
438,47,2023-12-12 3:00,7,419.31,2935.17
215,20,2023-12-12 4:00,8,376.13,3009.04
429,77,2023-12-12 5:00,6,194.26,1165.56
791,65,2023-12-12 6:00,6,415.1,2490.6
498,68,2023-12-12 7:00,3,44.98,134.94
540,24,2023-12-12 8:00,5,314.26,1571.3
747,100,2023-12-12 9:00,2,434.75,869.5
367,36,2023-12-12 10:00,5,420.24,2101.2
313,45,2023-12-12 11:00,5,189.53,947.65
538,2,2023-12-12 12:00,7,373.89,2617.23
921,28,2023-12-12 13:00,4,216.6,866.4
54,26,2023-12-12 14:00,6,420.87,2525.22
541,23,2023-12-12 15:00,9,267.73,2409.57
467,79,2023-12-12 16:00,4,383.6,1534.4
865,36,2023-12-12 17:00,6,43.89,263.34
164,91,2023-12-12 18:00,9,297.06,2673.54
782,6,2023-12-12 19:00,1,277.39,277.39
334,35,2023-12-12 20:00,8,306.94,2455.52
547,38,2023-12-12 21:00,1,349.34,349.34
798,35,2023-12-12 22:00,4,459.46,1837.84
348,100,2023-12-12 23:00,3,393.91,1181.73
273,74,2023-12-13 0:00,4,113.72,454.88
963,94,2023-12-13 1:00,7,413.82,2896.74
720,53,2023-12-13 2:00,9,65.43,588.87
750,38,2023-12-13 3:00,9,312.99,2816.91
414,93,2023-12-13 4:00,1,441.96,441.96
500,59,2023-12-13 5:00,1,55.06,55.06
93,43,2023-12-13 6:00,9,425.6,3830.4
685,4,2023-12-13 7:00,4,400.32,1601.28
79,5,2023-12-13 8:00,3,254.37,763.11
622,68,2023-12-13 9:00,9,157.9,1421.1
217,100,2023-12-13 10:00,5,205.69,1028.45
947,45,2023-12-13 11:00,6,484.49,2906.94
358,80,2023-12-13 12:00,1,104.84,104.84
618,25,2023-12-13 13:00,1,291.9,291.9
507,78,2023-12-13 14:00,7,46.2,323.4
559,11,2023-12-13 15:00,8,112.86,902.88
181,29,2023-12-13 16:00,8,382.84,3062.72
576,34,2023-12-13 17:00,7,154.79,1083.53
246,86,2023-12-13 18:00,9,492.95,4436.55
244,14,2023-12-13 19:00,1,252.9,252.9
506,24,2023-12-13 20:00,2,260.69,521.38
422,59,2023-12-13 21:00,3,22.98,68.94
320,39,2023-12-13 22:00,5,478.48,2392.4
87,26,2023-12-13 23:00,4,91.25,365
217,43,2023-12-14 0:00,4,271.48,1085.92
490,36,2023-12-14 1:00,8,200.86,1606.88
519,39,2023-12-14 2:00,8,210.71,1685.68
278,61,2023-12-14 3:00,7,323.43,2264.01
849,16,2023-12-14 4:00,1,332.73,332.73
722,59,2023-12-14 5:00,4,81.37,325.48
169,96,2023-12-14 6:00,1,252.3,252.3
330,6,2023-12-14 7:00,5,396.29,1981.45
650,98,2023-12-14 8:00,3,224.43,673.29
441,56,2023-12-14 9:00,3,87.07,261.21
391,8,2023-12-14 10:00,4,160.04,640.16
496,94,2023-12-14 11:00,2,110.13,220.26
381,27,2023-12-14 12:00,7,67.28,470.96
306,71,2023-12-14 13:00,4,191.9,767.6
742,27,2023-12-14 14:00,5,272.76,1363.8
987,89,2023-12-14 15:00,2,41.01,82.02
820,46,2023-12-14 16:00,6,303.89,1823.34
673,41,2023-12-14 17:00,9,496.55,4468.95
513,79,2023-12-14 18:00,8,482.24,3857.92
748,25,2023-12-14 19:00,8,415.44,3323.52
949,86,2023-12-14 20:00,2,136.84,273.68
188,18,2023-12-14 21:00,4,16.09,64.36
930,12,2023-12-14 22:00,8,417.6,3340.8
516,87,2023-12-14 23:00,1,32.58,32.58
913,51,2023-12-15 0:00,8,106.79,854.32
644,39,2023-12-15 1:00,3,274.5,823.5
427,89,2023-12-15 2:00,8,93.3,746.4
502,10,2023-12-15 3:00,6,417.73,2506.38
730,94,2023-12-15 4:00,7,389.69,2727.83
260,74,2023-12-15 5:00,2,379.11,758.22
513,98,2023-12-15 6:00,1,408.98,408.98
71,77,2023-12-15 7:00,6,113.75,682.5
478,54,2023-12-15 8:00,3,365.8,1097.4
178,29,2023-12-15 9:00,4,180.86,723.44
457,41,2023-12-15 10:00,9,335.09,3015.81
189,9,2023-12-15 11:00,3,65.4,196.2
291,63,2023-12-15 12:00,2,354.27,708.54
520,77,2023-12-15 13:00,2,486.19,972.38
765,37,2023-12-15 14:00,2,26.58,53.16
920,14,2023-12-15 15:00,6,51.45,308.7
979,73,2023-12-15 16:00,2,66.2,132.4
292,72,2023-12-15 17:00,7,218.13,1526.91
946,39,2023-12-15 18:00,7,148.94,1042.58
756,40,2023-12-15 19:00,7,404.43,2831.01
635,54,2023-12-15 20:00,2,239.52,479.04
811,3,2023-12-15 21:00,7,244.85,1713.95
283,55,2023-12-15 22:00,8,359.93,2879.44
544,33,2023-12-15 23:00,8,184.17,1473.36
846,96,2023-12-16 0:00,2,179.84,359.68
377,71,2023-12-16 1:00,5,379.68,1898.4
658,19,2023-12-16 2:00,6,391.12,2346.72
156,34,2023-12-16 3:00,9,12.13,109.17
508,78,2023-12-16 4:00,6,76.18,457.08
413,50,2023-12-16 5:00,6,110.48,662.88
528,47,2023-12-16 6:00,6,179.04,1074.24
355,46,2023-12-16 7:00,9,149.27,1343.43
559,56,2023-12-16 8:00,7,335.92,2351.44
763,57,2023-12-16 9:00,1,414.93,414.93
187,83,2023-12-16 10:00,1,100.08,100.08
31,51,2023-12-16 11:00,4,283.68,1134.72
260,54,2023-12-16 12:00,2,187.07,374.14
421,90,2023-12-16 13:00,3,255.36,766.08
529,81,2023-12-16 14:00,7,312.28,2185.96
551,28,2023-12-16 15:00,7,447.33,3131.31
304,19,2023-12-16 16:00,3,100.18,300.54
942,27,2023-12-16 17:00,2,48.07,96.14
986,48,2023-12-16 18:00,1,315.47,315.47
944,19,2023-12-16 19:00,9,200.09,1800.81
39,97,2023-12-16 20:00,3,85.64,256.92
489,51,2023-12-16 21:00,9,62.96,566.64
644,7,2023-12-16 22:00,4,281.66,1126.64
542,29,2023-12-16 23:00,6,153.73,922.38
670,43,2023-12-17 0:00,7,498.73,3491.11
278,69,2023-12-17 1:00,6,205.92,1235.52
203,94,2023-12-17 2:00,1,110.08,110.08
66,58,2023-12-17 3:00,6,316.28,1897.68
108,8,2023-12-17 4:00,6,125.91,755.46
268,42,2023-12-17 5:00,5,249.57,1247.85
222,76,2023-12-17 6:00,3,243.88,731.64
